OfficeName,Pincode
Karicherra Bazar B.O,788165
Baruala B.O,788734
Bidyanagar B.O,788734
Damcherra Bagan B.O,788736
Bhairabnagar B.O,788152
Fenairbond B.O,788737
Pechaala B.O,788734
West Harinagar B.O,788734
Banskhantilla B.O,788736
Chamtilla B.O,788736
Cheragi B.O,788737
South Sonapur B.O,788737
Chamela Bazar B.O,788166
Kalachup B.O,788166
Kalinagar T E B.O,788166
Muliala B.O,788735
Brojendrapur B.O,788156
Gamaria B.O,788156
Narasimpalli B.O,515661
North Gopalapuram B.O,533274
Kantevaripadu B.O,533253
Padamatipalem B.O,533250
Pasarlapudi B.O,533247
Pedapatnam Lanka B.O,533247
Avidi B.O,533229
Modekurru B.O,533229
Gogannamatham B.O,533248
Katrenipadu B.O,533248
Ithakota B.O,533238
Laxmi Polavaram B.O,533236
Ankampalem B.O,533236
Narkedmilli B.O,533236
Gudimula B.O,533251
Gondi B.O,533251
Rameswaram B.O,533251
Eastpalem B.O,533244
Palagummi B.O,533249
Jaggannapeta B.O,533249
Pedapatnam B.O,533249
Pandillapalli B.O,507208
Seethampeta B.O,507208
Timminenipalem B.O,507208
Tootikuntla B.O,507208
Raghunadhapalem B.O,507002
Dharedu B.O,507003
Kamalapuram B.O,507158
Kistapuram B.O,507158
Medepalli B.O,507158
Pammi B.O,507158
Chinakorukondi B.O,507209
Kaldurki B.O,503185
Palyam B.O,515775
Edurur B.O,515405
Mallenipalli B.O,515405
Teliki B.O,515405
Gollapalli B.O,515865
Kadalur B.O,515865
Pulakunta B.O,515865
Pulicherla B.O,515865
Somalapuram B.O,515865
Chintalacheruvu B.O,515455
Thutrallapalli B.O,515455
Thabjula B.O,515445
Alamuru B.O,515002
MALKOLA BO,825405
DAPOK BO,825405
NAGAMPALLI B.O,533290
Agrahat B.O,754028
Badasamantarapur B.O,754028
Chhagaon B.O,754028
Birol B.O,754025
Nakhara B.O,754025
Salagaon B.O,754025
Derhgaon BO,802204
Chaugain BO,802205
Tilda B.O,754290
Sheopur BO,802204
KARANDOLA,768033
Rathpalli B.O,505153
Kanagarthi B.O,505152
Goyalvada B.O,505514
Rachepalli B.O,505187
Begumpet B.O,505212
Bahuara BO,802158
Bairahi BO,802158
Anglarbazar B.O,788806
Asalkandi B.O,788723
Govindaganj Bazar B.O,788733
Rakeshnagar B.O,788701
Puthini B.O,788725
Baithakhal Basti B.O,788726
Longai B.O,788728
Mudumpadu B.O,516129
Bhagampalli B.O,516130
Reddivaripalli B.O,516130
Kumpinipuram B.O,516151
Jangampalli B.O,516129
BHANRA BO,147007
JANDOLI BO,140402
Bhainsawata Kalan S.O,333517
CQuaztola BO,847122
Mahansar B.O,331027
Chanana S.O,333020
Kankaria S.O,333055
Pabitranagar S.O,759151
NDC Ghaziabad,201001
Hudra BO,847227
Birpur Harpatti BO,847227
Ekhathha BO,847227
Gajhara BO,847227
Malin Belha BO,847227
Ekhari BO,847232
Jhaloun BO,847232
Basudevpur BO,847421
Lalmania BO,847421
Madhopur BO,847421
Gurmaha BO,847231
Shahpur BO,847231
Ranti BO,847214
Sapta BO,847214
Siktiahi BO,847227
Salampahad B.O,503185
Saloora B.O,503185
Madhavnagar B.O,503230
Mudakpalli B.O,503230
Sirpur B.O,503230
Ailapur B.O,503246
Gotmukla B.O,503246
Hegdoli B.O,503207
Abhangapatnam B.O,503245
Dupalli B.O,503245
Kosli B.O,503245
Tadbiloli B.O,503245
Amrad B.O,503003
Mubaraknagar B.O,503003
Bajal S.O,575009
Amdapur B.O,503180
Srinagar B.O,503201
Narayanapuram B.O,507204
Pedabeeravalli B.O,507204
Ravinoothala B.O,507204
Garlapadu,507204
Appalanarasimhapuram B.O,507169
Banapuram B.O,507169
Kattukacharam B.O,507169
Lachagudem B.O,507208
Matkepalli Namavaram B.O,507208
Nagiligonda B.O,507208
Nagulavancha B.O,507208
Nereda B.O,507208
Ballepalli B.O,507002
Kaikondaigudem B.O,507002
Khanapuram Haweli B.O,507002
Lachaguda B.O,507168
Nacharam B.O,507168
Rayamadharam B.O,507168
Barad Parwa BO,802158
GHUMNEWAL B.O,141110
Narsingapur B.O,505497
Ratnagiri B.O,505497
Jeelugula B.O,505498
Madannapet B.O,505102
Kaniparthi B.O,505102
Ambala B.O,505102
Gudur B.O,505102
Mustafapur B.O,505471
Kannaram B.O,505471
Mahuaon BO,802183
Daulatpur BO,802313
Saraiyan BO,802313
Narayanpur BO,802204
Pachma BO,802204
Kahathu masurhi BO,802158
Manudehari BO,802158
Tenduni BO,802158
Kurur BO,802205
Bichhiaon BO,802206
Bishunpur Dumaria BO,802314
Sakariramnagar BO,802204
Masuri BO,802158
Chaturbhujibaraon BO,802159
Jamuaon BO,802159
Kummarikunta B.O,505525
Telkunta B.O,505525
Elakalapalli B.O,505188
Rompikunta B.O,505188
Karadibandha B.O,754031
Mahulia B.O,754031
Singhanathpitha B.O,754031
Gobara B.O,754028
Kumarpur B.O,754028
Teghra BO,847227
Khajedih BO,847232
Kumarkhat BO,847232
Mahtha BO,847232
Basatpur BO,847301
Darshuar BO,847301
Mirjapur BO,847232
Piprahi BO,847232
Sidhhap Parsahi BO,847232
Tharhi Sidhhap BO,847232
Basania BO,847421
Chaturbhuj Piprahi BO,847421
Karmegh BO,847421
Laxamipur BO,847421
Gudinarava B.O,524236
Papannagaripalli B.O,524236
Thotlacheruvupalli B.O,524236
Brahmanakraka Agraharam B.O,524223
Chinnakraka B.O,524223
Budamgunta B.O,524223
Jammalapalem B.O,524223
Siripuram B.O,524223
Choudaripalem B.O,524223
NDC Agra,282001
Vepanapi B.O,524224
Mudimurthypuram B.O,524239
Veligandla B.O,524239
Damargidda B.O,501503
Nyalata B.O,501503
Pamena B.O,501503
Ghatepalli B.O,501121
Karvelli B.O,501121
Kukonda B.O,501121
Kalkhoda B.O,501106
Malasomaram B.O,501106
Nagasamunder B.O,501106
Ravulapalli B.O,501106
Rompalli B.O,501106
Yenkepalle B.O,501106
Kotmarpalli B.O,501202
Mekavanampalli B.O,501202
Pulmamidi B.O,501111
Jangaon B.O,501142
Gharsinghapur B.O,501501
Kistapur B.O,501501
Regadi Doswada B.O,501501
Somangurthi B.O,501501
Syedpalli B.O,501501
Bhulkapur B.O,501203
Kodalkal B.O,501203
Jangalapalli B.O,516237
Budidagunta Rachapalli B.O,516130
Polimerapalli B.O,516130
Sanipaya B.O,516130
Konapuram B.O,516151
Lebaka B.O,516151
Gangaperur B.O,516213
Rachapalli B.O,516213
Salbari S.O,781320
Kachukata B.O,781367
Kalakuchi B.O,781367
Kalbari B.O,781367
Nizdafeli B.O,781367
Pachimjargaon B.O,781367
Paddapar B.O,781367
Athiabari B.O,781377
Garamdew B.O,781377
Bhaluki B.O,781371
Digheli B.O,781371
Nakhara B.O,781371
Nayabeel B.O,788117
Nunapani T E B.O,788117
Chibitabichia B.O,788150
Salchapra B.O,788801
Chandranathpur B.O,788817
Dinanathpur B.O,788817
Tikarburunga B.O,788817
Charaimari B.O,781377
Rosekandi B.O,788117
Mazdia B.O,781367
Tinpukhuri B.O,781367
Zarkona B.O,781367
Lafakuchi B.O,781377
Sialmari B.O,781371
Sarbantilla B.O,788117
New Bag O Bahar B.O,788113
Fulbari B.O,788802
Bilburunga B.O,788817
Damcherra B.O,788817
Mangrauni BO,847214
Pilakhwar BO,847214
Parohi BO,847122
ZAHIRABAD B.O,383002
KUKDI B.O,383422
Dantiwas B.O,343029
Kathwada GIDC S.O,382430
Kora BO,847104
Manikauli BO,847104
Doghra BO,847302
Kharajpur BO,846003
MSinuara BO,846003
Narsara BO,846003
Ojhaul BO,846003
Chakwa BO,847301
Gobarsitha BO,847301
Jatmalpura Tira BO,847301
Anand Bhankhri B.O,384330
Thootakalingannapeta B.O,507168
UPPALA CHALAKA,507168
Kamanchikal B.O,507003
Laxmipuram B.O,507003
Mallemadugu B.O,507003
Pandregupalli B.O,507003
Relakayalapalli B.O,507122
Belondi,494230
Sadhanwala B.O,151214
BHATTIAN SO,141008
Tadkole B.O,503187
Ibrahimpet B.O,503187
Komalancha B.O,503187
Mallareddy Kalan B.O,503101
Fathlapur B.O,503306
Neeral B.O,503114
Methusangam B.O,503114
Adloor B.O,503112
Kamareddy Arts and Science B.O,503112
Krishnajivadi B.O,503112
Eklara B.O,503309
Lachan B.O,503309
Limbur B.O,503309
Malthummeda B.O,503108
Achampet B.O,503302
Kaslabad B.O,503310
Baswannapalli B.O,503110
Maddikunta B.O,503144
Posanipet B.O,503144
Uppalwai B.O,503144
Markal B.O,503145
Bollaram B.O,503122
Jalalpur B.O,503122
Bhavanipet B.O,503112
Mathumal B.O,503122
Karadpalli B.O,503120
Tadwai B.O,503120
Pentakalan B.O,503235
Satapur B.O,503235
Satapurfarm B.O,503235
Barangedgi B.O,503321
Khazipur B.O,503185
Raithunagar B.O,503185
Manchippa B.O,503230
Narsingpalli B.O,503230
Nyalkal B.O,503230
Jamlam B.O,503202
Thanakalan B.O,503202
Nalleshwar B.O,503246
Tungini B.O,503246
Dongaon B.O,503305
Khandeballur B.O,503305
Yethonda B.O,503207
Hangarga B.O,503207
Durki B.O,503301
Namli B.O,503301
Fathenagar B.O,503245
Nagepur B.O,503245
Yamcha B.O,503245
Arepally B.O,504204
Nasirabad B.O,504204
Alegaon B.O,504201
Kollur B.O,504201
Parpalli B.O,504201
Somanpalli B.O,504201
Devulawada B.O,504201
Tumpally B.O,504294
Singapur B.O,504302
Venkatapur B.O,504206
Tadlapet B.O,504206
Jandavenkatapur B.O,504207
Raipally B.O,504207
Mittapalli Jagir B.O,504216
Pownur B.O,504216
Indaram B.O,504216
Kundaram B.O,504216
Dharmaram B.O,504205
Kawal B.O,504205
Mandamarri B.O,504231
Nandarampalli B.O,504214
Neelwai B.O,504214
Dowdepelli B.O,504215
Korvichelma B.O,504215
Rebenapalli B.O,504215
Mulkala B.O,504209
Kanchavelli B.O,504219
Kushnepalli B.O,504219
Mailaram B.O,504219
Mendora B.O,503307
Pepri B.O,503307
Valgodkalan B.O,503165
Gadkole B.O,503165
Hanojipet B.O,503165
Doosgaon B.O,503175
Mullangi B.O,503175
Nadpalli B.O,503175
Nallapalli B.O,503164
Vadrevupalli B.O,533249
Lolla B.O,533237
Narasimpalli Thanda B.O,515144
Gotluru B.O,515672
Nallaboyanapalle B.O,515672
Obulapuram B.O,515672
Regatipalli B.O,515672
Marrikommadinne B.O,515521
Mekalacheruvu B.O,515521
Inagaluru B.O,515591
Bhadrapuram B.O,515641
Mukthapuram B.O,515641
Sandrascherla B.O,515641
Thumucherla B.O,515641
Bonthalapalle B.O,515531
Eddulavaripalli B.O,515531
Kappalabanda B.O,515133
Marakuntapalli B.O,515133
Venkatagaripalli B.O,515133
Marala B.O,515159
Erradoddi B.O,515541
Kadiri Kuntlapalli B.O,515541
Kondamanayanipalem B.O,515541
Kadiripulikunta B.O,515551
Peddayellampalli B.O,515551
Gowrapuram B.O,515561
Thippepalle B.O,515561
Kothakota B.O,515154
Siddarampuram B.O,515154
Chowtakuntapalli B.O,515501
East Nadimpalle B.O,515581
Gangivaripalli B.O,515581
Balasamudram B.O,515571
Bonthalapalle B.O,515571
Cheekatimanipalli B.O,515571
Chinnaramannagaripalli B.O,515571
Diguvathotlipalli B.O,515571
Kokkanti B.O,515571
Kondavenukapalli B.O,515571
Korthikota B.O,515571
Kotapalli B.O,515571
Palasamudram B.O,515241
Pathikuntapalli B.O,515241
Reddicheruvupalli B.O,515241
Thungodu B.O,515241
Gantimarri B.O,515101
Mustikovela B.O,515101
Bhupasamudram B.O,515341
Kanisettipalli B.O,515341
Lalepalli B.O,515341
Veerapuram B.O,515341
Gownivaripalli B.O,515231
Gummaiahgaripalli B.O,515231
Guvvalaguttapalli B.O,515231
Mandalapalle B.O,515231
Pedaballi B.O,515231
Puleru B.O,515231
Chikkachoragiri B.O,515271
Gunemorubagal B.O,515286
Kenkara B.O,515286
Morubagalu B.O,515286
Nachenahalli B.O,515286
Sivaram B.O,515286
Birepalli B.O,515212
Gollapalli B.O,515212
Kotnur B.O,515212
Manesamudram B.O,515212
Chinnaganapalle B.O,515556
Ansanpalli B.O,503164
Sudlam B.O,503164
Laxmipur B.O,506342
Gopalapuram B.O,507210
Rarhi BO,847302
Narayanpur BO,847204
Dilahi BO,846003
Panchobe BO,846003
Rupauli Ghat BO,846003
Kasraur BO,847427
Pali Mahathwar BO,847427
Salempur Lagma BO,847427
Koilam BO,847301
Upparapalli B.O,506112
Edulapalli B.O,506135
Inchaguda B.O,506135
Jangamvarigudem B.O,506135
Ootai B.O,506135
Punugondla B.O,506135
Kenda BO,495116
Semariya BO,495116
Tenganmada BO,495116
Umariyadadar BO,495116
Dhuma BO,495004
Sonapur B.O,788817
Sahapur B.O,788117
Borakhai T E B.O,788113
Barthal B.O,788113
Borodukan B.O,788113
Chotojalenga B.O,788113
Behara PT IV B.O,788817
Bhangarpar B.O,788817
Rajyeshpur West B.O,788816
Daflagarh B.O,784171
Bargaon B.O,784149
Teliagaon B.O,784149
Ghambhira Basti B.O,788737
Daluganj B.O,788166
Kalairbond B.O,788806
Hasanpur B.O,788806
Malua B.O,788806
Umarpur B.O,788806
Eraligool B.O,788723
Fakuagram B.O,788723
Kathaltoli Bazar B.O,788725
Reddikottala B.O,516193
Vaddemanu B.O,516193
Alankhan Palli B.O,516003
Chemmumiapet B.O,516003
Ksrm Engg College B.O,516003
Lingareddy Palli B.O,516003
Anumpalli B.O,516269
Balireddygari Palli B.O,516269
Botlachervu B.O,516269
Chennamukka Palli B.O,516269
Devapatla B.O,516215
Machupalli B.O,516002
Ramanjaneyapuram B.O,516002
Kalavakunta B.O,516505
Edapalli B.O,516268
Gadikota B.O,516268
Anantharajup R.S. B.O,516105
Balireddy Palli B.O,516105
Chennarajupodu B.O,516105
Govindampalli B.O,516105
Akkireddygaripalli B.O,516501
Beebisahebpet B.O,516501
Mudrapalli B.O,516128
Obili B.O,516128
Thimmayyagaripalli B.O,516128
Thummachetlapalli B.O,516128
Lakshmigari Palli B.O,516101
Obanapalli B.O,516101
Mulkanoor B.O,507210
Garedipalli,507210
Dundabedma,494230
Baniyagaon,494230
Khalari B.O,494347
Kopra B.O,494347
Marangpuri B.O,494347
Titirwand B.O,494347
Kopra B.O,494347
Heerapur B.O,494237
Anantpur,494237
Budra,494237
Sitali,494237
Sodma,494237
Toranga,494237
Gadhiya B.O,494010
Ghotia B.O,494010
Mardum B.O,494010
Narayanpal B.O,494010
Sudhapal B.O,494010
Godiyapal B.O,494010
Takraguda B.O,494010
Arandwal,494010
Tirtha,494010
Badebedma B.O,494552
Bhusaras B.O,494552
Masenar B.O,494552
Pedka B.O,494552
Yellareddypalli B.O,503164
Uploor B.O,503308
Chotpalli B.O,503308
Mupkal B.O,503218
Vencherial B.O,503218
Andhranagar B.O,503213
Deekampalli B.O,503213
Ramchandrapalli B.O,503213
Reddivaripalli B.O,516101
Settigunta B.O,516101
APSP Xl Batallion B.O,516247
Venkateswara Puram B.O,516247
Brahmanapalli B.O,516126
Mandaram B.O,516126
Mittameedipalli B.O,516126
Dhalibeel PT II B.O,788734
Leelachela B.O,788734
Singlacherra Bazar B.O,788736
Vetarbond B.O,788736
Rakhalbasti B.O,788152
Kalamagura B.O,788737
Maniknagar B.O,788166
Netaji Nagar B.O,788166
Sripur B.O,788166
Adarkona B.O,788701
Lamajuar B.O,788701
Marjatkandi B.O,788701
Mirzapur B.O,788701
Basantinagar B.O,788725
Kalkalighat B.O,788725
Katabari B.O,788726
Lowairpoa B.O,788726
Solgoi B.O,788726
Balipipla Bazar B.O,788728
Kotamani Bazar B.O,788728
Madithadu B.O,516129
Peddabidiki B.O,516129
Peddinenikalva B.O,516129
Gollapalli B.O,516213
Mohiddin Sahib Palli B.O,516213
Narvakatpalli B.O,516213
Rachagudipalli B.O,516213
Narayana(Nellore) B.O,516126
Chintharajupalli B.O,516152
Konarachapalli B.O,516152
Adapur B.O,516150
Pullapathur B.O,516150
Seshamanbapuram B.O,516150
Munnelli B.O,516193
Savisettipalli B.O,516193
Chinnakampalli B.O,516003
Krishnapur R.S. B.O,516003
Palampalli B.O,516003
Ramarajupalli B.O,516003
Eguvagottiveedu B.O,516269
Gorlamudiveedu B.O,516269
Gunnikuntla B.O,516269
Madhavaram B.O,516269
Guriginja Kunta B.O,516215
Motakatla B.O,516215
Rajuvaripalli B.O,516215
Settipalli B.O,516215
Buddayapalli B.O,516002
Degalavandlapalli B.O,516002
Siddavaram B.O,516505
Gurrappagaripalli B.O,516268
Bartori BO,495224
Sewar BO,495224
Neora BO,495112
Hirri BO,495222
Janji BO,495550
Mudpar BO,495550
Bhaisajhar BO,495113
Bijaypur BO,495113
SMajarahia BO,847105
Gadasila B.O,759147
Baski B.O,531149
Chinalabudu B.O,531149
Gannela B.O,531149
Chandani BO,822112
Batto BO,822129
Lohargara BO,822129
Arangi BO,822114
Bongasi BO,822114
Karuakala BO,822114
Gonda BO,822133
Mandra BO,822120
Bandalo B.O,754023
Arakhpur B.O,754296
Bantala B.O,754024
Chasakhanda B.O,755013
Chhatrapara B.O,755013
Kuanlo B.O,755013
Sunny Enclave S.O.,160055
GobindpurSidhagiri B.O,754023
Kaitha B.O,754023
Sakuntalapur B.O,754296
Masudpur B.O,755043
Bamdevpur B.O,755014
Barikul B.O,755014
Katikata B.O,755014
Kuanrapur B.O,755014
ETTARAI S.O.,639103
SALAPADA B.O,754082
Samsarpur B.O,754023
Bidyadharpur B.O,754296
Koudikol B.O,754296
Hatsahi B.O,755043
Malapara B.O,755043
Aunri B.O,755013
Thimmapur BO,505425
Deulatara B.O,755016
Damarpur B.O,754217
Srirampalpatna B.O,754217
Dasipur B.O,754219
Podamarai Alakana B.O,754219
Sansidha Mangarajpur B.O,754218
Padmapur B.O,754253
Kalaspur B.O,754239
Baghilo Bamanpur B.O,754208
Bhagabatpur B.O,754208
Janhimula B.O,754208
Benipur B.O,754292
Kadaliban B.O,754222
Gogua B.O,754222
Penthapal B.O,754240
Chanchol B.O,754210
Mahal B.O,754210
Sorisia B.O,754210
Jagulaipara B.O,754289
Nuahat B.O,754289
Aliabad B.O,754214
Baragaon Mahakalpara B.O,754214
Kutranga B.O,754214
Rout Sahi B.O,754214
Dangamal B.O,754248
Talachua B.O,754248
Yunus Nagar B.O,754248
Bachharai B.O,754244
Mahendinagar B.O,754244
Sana Jaria B.O,754216
Chakroda B.O,754223
Bharatpur B.O,754223
Purusottampur B.O,754223
Laxmipur B.O,505529
Itikyal BO,505460
Dhurusia B.O,754027
Samsarpur B.O,754295
Harianta B.O,754025
Narpada B.O,754025
Balijhari B.O,754037
Ratapat B.O,754037
Sagar B.O,754037
Siaria B.O,754037
Bhagatpur B.O,754022
Garudagaon B.O,754022
Alara B.O,754032
Balisahi B.O,754032
Sakla Bazar BO,802205
Rajeyan BO,802159
Khopira BO,802206
Maniachh BO,802206
Sarathua BO,802206
Sonpura BO,802206
Birampur BO,802314
Imadpur BO,802222
Kolodihri BO,802222
Moapkalan BO,802222
Kawara BO,802162
Masarh BO,802162
SURYARAOPETA B.O,533232
CHILAKAM,535525
Sowbhagya Rayapuram B.O,531173
D TALLAVALASA,535005
Gubanapalli B.O,515763
Vitlampalli B.O,515763
Janthaluru B.O,515701
Rotarypuram B.O,515701
Ullikallu B.O,515611
Bhupasamudram B.O,515867
Junjurampalli B.O,515867
Nehapara B.O,755014
Uttangara B.O,755014
Bada Damodarpur B.O,755016
Namtara B.O,755016
Olei Chandanpur B.O,755016
Bhurunga B.O,755017
Udaypur B.O,755017
Amploba B.O,755018
Kuhika B.O,755018
Lembo B.O,755018
Achyut Basant B.O,754205
Barada Cuttack B.O,754205
Raipur B.O,754292
Narangochha B.O,755036
Brahamanigaon B.O,755027
Guhali B.O,755027
Bari Kalamatia B.O,755003
Kushdand BO,822121
Tharakiya BO,822121
Ravulakolanu B.O,516401
T Thummalapalle B.O,516401
Peddaputta B.O,516293
Gangireddypalle B.O,516321
Gonumakulapalle B.O,516321
Veerannagattupalle B.O,516329
Ambavaram B.O,516293
Komarunipalle B.O,516293
Koppalu B.O,516293
Lebaka B.O,516293
Tappetla B.O,516293
Thollaganganapalle B.O,516293
Animela B.O,516321
Busireddypalle B.O,516321
Bosubeda B.O,531149
PALLU S.O,335522
Velbelli B.O,506135
Ayyagaripalli B.O,506105
Abbaipalem B.O,506315
Bhavajigudem B.O,506315
Gundepudi B.O,506315
Veeram B.O,506315
Yerjerla B.O,506315
Rajulakothapalli B.O,506368
Yerrabelligudem B.O,506368
Dabeerpet B.O,506132
Kothur B.O,506132
Gudur B.O,506104
Chandrugonda B.O,506122
Jhalli B.O,506122
Amangala B.O,506102
Bheriwada B.O,506102
Penugonda B.O,506102
Vavilala B.O,506102
Burgumadla B.O,506365
Topanapalli B.O,506369
Arepalli B.O,506006
Gorrekunta B.O,506006
Mogilcherla B.O,506006
Geegugonda B.O,506330
Machapur B.O,506330
Bargawan BO,495552
Sankar BO,495552
Kapan BO,495552
Dongri BO,495559
Sonthi BO,495559
Badrathakur BO,495224
Sargaon BO,495224
Amora BO,495668
Bhaistara B.O,495669
Budagavi B.O,515812
Cheekalagurki B.O,515812
Dharmapuri B.O,515812
Mopidi B.O,515812
Vekigonda B.O,515812
P.C.Peapully B.O,515832
Pottipadu B.O,515832
Karakamukkala B.O,515870
Kottalapalli B.O,515870
Kamalapadu B.O,515408
Narasapuram B.O,515408
Desapatrunipalem B.O,531173
Pillalapalli B.O,515763
C Bandameedapalli B.O,515701
K.K.Agraharam B.O,515701
Peravali B.O,515701
Reddipalli B.O,515701
Bhogasamudram B.O,515415
Kaverisamudram B.O,515415
Sajjaladinne B.O,515415
Kadavakallu B.O,515445
Peddapappuru B.O,515445
Kakkalpalli B.O,515002
Upparapalli B.O,515002
Kamarupalli B.O,515751
Satellite City B.O,533107
KONDAKINDRAM,535260
Nemalam B.O,535126
Gangannapadu B.O,535124
Kusumuru B.O,535124
Vadada B.O,535124
Bhumayagaripalle B.O,516349
Velpula B.O,516349
Bodevandlapalle B.O,517194
Nerabailu B.O,517194
Nadimcherla B.O,517305
Pasalavandlapalle B.O,517305
Vallivedu B.O,517152
Kadirirayacheruvu B.O,517297
Kotakonda B.O,517297
Sangasamudram B.O,517297
Batagundrevaripalle B.O,517213
Maddipatlavandlapalle B.O,517213
Moorevandlapalle B.O,517213
Aramadakalavandlapalle B.O,517236
Kotagudibanda B.O,517236
Kaamireddivaripalle B.O,517234
Kanduru B.O,517234
Motanga BO,813110
Hirambhi BO,813109
Bamdev BO,813107
Gopalpur BO,813107
Kathoun BO,813107
Lakra BO,813107
Mahisota BO,813211
Mirzapur BO,813211
Pakaria BO,813211
Gadevaripalle B.O,522614
Garikapadu B.O,522614
Marripalem B.O,522614
Pedakodamagundla B.O,522614
Jotha BO,813109
Kolhatha BO,813109
Lilatari BO,813109
Orhara BO,813109
Bodsara B.O,495669
Jarwe B.O,495669
Khaija B.O,495669
Kutra BO,495668
Munund BO,495668
Sarkhon B.O,495669
Taga BO,495668
Chak Tataila BO,847304
Jagwan BO,847304
Nagardih BO,847304
Dulha BO,847121
Baruary BO,847107
Dhoi BO,846009
Kabirchak BO,846009
Adalpur BO,847115
Kothia BO,847306
Madhupur BO,847306
Barhi BO,846005
Lalsahpur BO,846005
Sisodih BO,846005
Narauchdham BO,847307
BParsa BO,847337
Pacharhi BO,847337
Bhuskaul BO,846007
Paigambarpur BO,847123
Baskatti BO,847202
Habidih BO,847202
Itwa Shivnagar BO,847202
KAKALWARA BO,305813
KAYAMPURA BO,305811
Brittihuda B.O,741123
NODAL DELIVERY CENTRE,305004
Bhurburi B.O,786003
Sessa B.O,786003
Balijan North Te B.O,786184
Chetia Gaon B.O,786184
Matiakhana B.O,786184
Chaulkhowa B.O,786004
Jagoloni Grant B.O,786004
Jamirah B.O,786004
Alimur B.O,786101
Lilapur B.O,786602
Tingrai Chariali B.O,786602
Kamargaon B.O,786614
Ushapur B.O,786614
Naliapool B.O,786001
Baligaon B.O,785676
Bhogamurgaon B.O,785676
Khowang Chariali B.O,785676
Sessughat B.O,785676
Silputa B.O,785676
Buri Khowang B.O,785675
Dikari Morang Gaon B.O,785675
Ghuguloni Ahumgaon B.O,785675
Majbam Chariali B.O,785675
Tarajan B.O,785675
Tiloinagar B.O,785675
Hatkhula B.O,786010
Melengial Gaon B.O,786010
Naga Ghuli Kanaigaon B.O,786012
Balimora B.O,786610
Dihing Kinar B.O,786610
Konwarigaon B.O,786610
Rangalipathar B.O,786610
Ashabam B.O,786621
Dhuapathar B.O,786611
Baligaon BO,847101
Chilha Dilawarpur BO,847101
Madanpur BO,847101
Nimathi BO,847101
Inai BO,847105
Kothra BO,847105
BRusselpur BO,847203
Balthari BO,847203
DKaskaur BO,847203
Laxmipur Kakorba BO,847203
Nadiami BO,847203
Sonpur BO,847203
Konhia BO,845432
Siswa Kharar BO,845432
Bairiya BO,845433
Chainpur BO,845433
Laxmipur Pokhariya BO,845433
Murla BO,845433
Singasani BO,845433
Gonaha BO,845305
Jokiyari BO,845305
Kaurihar BO,845305
Sihpur BO,845305
Sikandarpur BO,845434
Chhapra Bahas BO,845435
Janerwa  BO,845435
Mukhalishpur Pachrukha BO,845435
Bahuarawa BO,845456
Chhapawa Phulwaria BO,845456
Mali BO,845456
Kajraha BO,845436
Baharupia BO,845437
Barharwa Kala BO,845437
Naikpalli B.O,506112
Rajanpalli B.O,506112
Ammeenapur B.O,506112
Musmi B.O,506135
Chintapalli B.O,506105
Kandikonda B.O,506105
Madapur B.O,506105
Mogilcherla B.O,506105
Serole B.O,506105
Sudenapalli B.O,506105
Tallasankeesa B.O,506105
Tattupalli B.O,506105
Purushothamaigudem B.O,506315
Rampur B.O,506315
Tadla Ookal B.O,506315
Thanamcherla B.O,506315
Uggampalli B.O,506315
Mungalveedu B.O,506368
Nainala B.O,506368
Govindapur B.O,506132
Narakkapet B.O,506132
Singaram B.O,506104
Mudigonda B.O,506122
Nagaram B.O,506122
Soorpalli B.O,506122
Upparapalli B.O,506122
